"","means_control","means_uc","fold_change","hmr","mar"
"HXCOAte",-0.213781733021066,-0.21378173302107,0.00206713736561335,"HXCOAte","MAR10375"
"LNLCCRNtd",-0.000214314084421995,-0.000267137965998259,0.00206105717330299,"LNLCCRNtd","MAR10383"
"MI1Pt",0,0.00104091725170224,0.00218695016393971,"MI1Pt","MAR10389"
"NWHARGtd",-0.00468027507069225,-1.68419754949204e-20,0.00260585151627014,"NWHARGtd","MAR10391"
"PSERtr",-0.0215140515222482,-0.0181390827857484,0.00245560671600743,"PSERtr","MAR10396"
"EX_pser_L[e]",-0.0215140515222482,-0.0181390827857484,0.00245560671600743,"EX_pser_L[e]","MAR10441"
"RETINALt",-0.00052327868852459,-0.000171443560256477,0.00210763467815069,"RETINALt","MAR10483"
"THBPTt",-0.000775644028103044,-0.000775644028103045,0.0020671373656139,"THBPTt","MAR10489"
"EX_retinal[e]",-0.00052327868852459,-0.000171443560256477,0.00210763467815069,"EX_retinal[e]","MAR10492"
"EX_thbpt[e]",-0.000775644028103044,-0.000775644028103045,0.0020671373656139,"EX_thbpt[e]","MAR10496"
"EX_alaasnleu[e]",-0.329528239921494,-0.0506343932809945,0.0341686825626073,"EX_alaasnleu[e]","MAR10499"
"EX_alahisala[e]",-0.920696206088992,-0.335204929401332,0.0694589959793383,"EX_alahisala[e]","MAR10501"
"EX_alalysthr[e]",-1.22019821286667,-0.58290488603691,0.0754215723286008,"EX_alalysthr[e]","MAR10502"
"EX_argglygly[e]",0,0.330927771279072,0.0401579483842918,"EX_argglygly[e]","MAR10513"
"EX_argserser[e]",-0.0378210902486009,0.011073498396265,0.00769505589511377,"EX_argserser[e]","MAR10520"
"EX_asntyrthr[e]",-0.330379693987091,-0.0501147934000073,0.0343264951166094,"EX_asntyrthr[e]","MAR10531"
"EX_aspasnglu[e]",0,-0.0371012930638159,-0.00220333633074636,"EX_aspasnglu[e]","MAR10533"
"EX_aspglupro[e]",-2.7471586599039,-1.1467010894074,0.186284758708081,"EX_aspglupro[e]","MAR10535"
"EX_aspglutrp[e]",0,-0.0288075305245447,-0.00124869858518599,"EX_aspglutrp[e]","MAR10536"
"EX_asplysglu[e]",0,-0.0480848593710921,-0.00346757881757217,"EX_asplysglu[e]","MAR10539"
"EX_asplyshis[e]",0,-0.00888291762351922,0.00104468604584655,"EX_asplyshis[e]","MAR10540"
"EX_aspmetasp[e]",-1.09190718969555,-1.7424827112987,-0.0728161193371471,"EX_aspmetasp[e]","MAR10541"
"EX_aspprolys[e]",0,-0.0516316701067638,-0.00387582771408911,"EX_aspprolys[e]","MAR10542"
"EX_aspvalasn[e]",-0.656741012227245,-0.339456597797277,0.0385875557714538,"EX_aspvalasn[e]","MAR10543"
"EX_cysgluhis[e]",0,-0.000567119611778898,0.0020018601425094,"EX_cysgluhis[e]","MAR10548"
"EX_cysleuthr[e]",-0.288082432325634,-0.175548038862086,0.0150201944570562,"EX_cysleuthr[e]","MAR10550"
"EX_cyssermet[e]",-0.287056569991715,-0.0637373310892753,0.0277718731543016,"EX_cyssermet[e]","MAR10551"
"EX_gluasnleu[e]",-0.0172211241217798,-0.000662733922097049,0.003973059341977,"EX_gluasnleu[e]","MAR10562"
"EX_gluilelys[e]",0,-0.0101063413746845,0.000903866184396778,"EX_gluilelys[e]","MAR10564"
"EX_gluthrlys[e]",0,-0.010110106636957,0.000903432791052054,"EX_gluthrlys[e]","MAR10569"
"EX_glutrpala[e]",-0.00222474785966832,-0.0049194392893327,0.00175697003935937,"EX_glutrpala[e]","MAR10570"
"EX_hisglugln[e]",0,-0.0111734976467111,0.000781033193596253,"EX_hisglugln[e]","MAR10583"
"EX_hishislys[e]",0,-0.000496271397975316,0.00201001499126257,"EX_hishislys[e]","MAR10585"
"EX_hislysglu[e]",0,-0.00961383523898155,0.000960555165403393,"EX_hislysglu[e]","MAR10587"
"EX_ileglnglu[e]",-1.59180978502775,-0.406254556458442,0.138528214624544,"EX_ileglnglu[e]","MAR10599"
"EX_ileprolys[e]",-0.0240605152224824,-0.0559556330325844,-0.00160408944084995,"EX_ileprolys[e]","MAR10601"
"EX_iletrptyr[e]",0,-0.000343655214751826,0.00202758158644764,"EX_iletrptyr[e]","MAR10603"
"EX_leuasplys[e]",0,-0.00026805666083081,0.00203628321405526,"EX_leuasplys[e]","MAR10606"
"EX_leuleutrp[e]",0,-0.000477683545167231,0.00201215451066833,"EX_leuleutrp[e]","MAR10607"
"EX_leusertrp[e]",0,-0.00159999237473139,0.00188297328974423,"EX_leusertrp[e]","MAR10610"
"EX_leutyrtyr[e]",-0.0475545171222215,-0.0709834506140606,-0.000629605414713929,"EX_leutyrtyr[e]","MAR10613"
"EX_lysargleu[e]",-5.09108645669476,-5.47558909168939,-0.0421903063332201,"EX_lysargleu[e]","MAR10615"
"EX_lysgluglu[e]",-0.0476579065509863,-0.0999726172035488,-0.00395444779558771,"EX_lysgluglu[e]","MAR10618"
"EX_lyslyslys[e]",0,-0.0385478399063031,-0.00236983835079102,"EX_lyslyslys[e]","MAR10619"
"EX_lystyrile[e]",-0.10409531615925,-0.096411109404967,0.00295161335315206,"EX_lystyrile[e]","MAR10622"
"EX_metmetile[e]",-0.118606595748944,-0.0446746134779396,0.0105769374166535,"EX_metmetile[e]","MAR10630"
"EX_pheleuasp[e]",0,-0.0358488528082425,-0.00205917657980482,"EX_pheleuasp[e]","MAR10637"
"EX_phephethr[e]",-0.12426587967811,-0.051358465435382,0.0104590064645608,"EX_phephethr[e]","MAR10643"
"EX_proglnpro[e]",0,-0.000168052113412599,0.00204779404707478,"EX_proglnpro[e]","MAR10655"
"EX_prolyspro[e]",0,-0.0150545319898462,0.000334314125111997,"EX_prolyspro[e]","MAR10660"
"EX_propropro[e]",-0.281267269493391,-0.464507299172351,-0.0190243573571791,"EX_propropro[e]","MAR10663"
"EX_provalgln[e]",0,-0.0510501669891051,-0.00380889490492685,"EX_provalgln[e]","MAR10666"
"EX_serglyglu[e]",0,0.0530129129356349,0.00816908777121469,"EX_serglyglu[e]","MAR10670"
"EX_thrasntyr[e]",0,-0.0230153283215605,-0.000581998179103173,"EX_thrasntyr[e]","MAR10675"
"EX_thrglnglu[e]",-0.373849385661918,-0.098776407290127,0.0337288887955623,"EX_thrglnglu[e]","MAR10676"
"EX_thrglntyr[e]",0,-0.0360462471487813,-0.00208189727952898,"EX_thrglntyr[e]","MAR10677"
"EX_thrtyrmet[e]",-0.201105063508269,-0.0957240855831627,0.0141968141817782,"EX_thrtyrmet[e]","MAR10684"
"EX_trpaspasp[e]",-0.377925175644028,-0.580687527105231,-0.0212714370349562,"EX_trpaspasp[e]","MAR10687"
"EX_trpproval[e]",0,-0.000343655214751826,0.00202758158644764,"EX_trpproval[e]","MAR10706"
"EX_trpthrglu[e]",0,-0.00480125508742412,0.00151449804048058,"EX_trpthrglu[e]","MAR10708"
"EX_trpthrile[e]",-0.151237889324788,-0.144891552861928,0.00279762034059485,"EX_trpthrile[e]","MAR10709"
"EX_trpthrtyr[e]",0,-0.000687310429503652,0.00198802580728139,"EX_trpthrtyr[e]","MAR10710"
"EX_trptyrtyr[e]",0,-0.000343655214751826,0.00202758158644764,"EX_trptyrtyr[e]","MAR10712"
"EX_trpvalasp[e]",0,-0.00068731042950365,0.00198802580728139,"EX_trpvalasp[e]","MAR10713"
"EX_tyralaphe[e]",-0.191836186473697,-0.128895967723667,0.00931175140515277,"EX_tyralaphe[e]","MAR10715"
"EX_tyrcysthr[e]",-0.535357071608726,-0.431436017484328,0.0140287724324276,"EX_tyrcysthr[e]","MAR10720"
"EX_tyrphetyr[e]",0,-0.0383612266553799,-0.00234835858785961,"EX_tyrphetyr[e]","MAR10723"
"EX_tyrvalmet[e]",-0.425615666805407,-0.154690016833019,0.0332515184567615,"EX_tyrvalmet[e]","MAR10727"
"EX_valleuphe[e]",-1.26845617316584,-0.798321364196043,0.0561811094041502,"EX_valleuphe[e]","MAR10730"
"EX_vallystyr[e]",-0.10409531615925,-0.110697376005005,0.00130721983754839,"EX_vallystyr[e]","MAR10731"
"EX_valtrpval[e]",-0.447051789045052,-0.143968731393239,0.0369529356392276,"EX_valtrpval[e]","MAR10736"
"ALAASNLEUt",0.329528239921494,0.0506343932809945,-0.0300344078313795,"ALAASNLEUt","MAR10741"
"ALAHISALAt",0.920696206088992,0.335204929401332,-0.0653247212481105,"ALAHISALAt","MAR10743"
"ALALYSTHRt",1.22019821286667,0.58290488603691,-0.071287297597373,"ALALYSTHRt","MAR10744"
"ARGGLYGLYt",0,-0.330927771279072,-0.036023673653064,"ARGGLYGLYt","MAR10755"
"ARGSERSERt",0.0378210902486009,-0.011073498396265,-0.00356078116388599,"ARGSERSERt","MAR10762"
"ASNTYRTHRt",0.330379693987092,0.0501147934000073,-0.0301922203853816,"ASNTYRTHRt","MAR10773"
"ASPASNGLUt",0,0.0371012930638159,0.00633761106197415,"ASPASNGLUt","MAR10775"
"ASPGLUPROt",2.7471586599039,1.1467010894074,-0.182150483976853,"ASPGLUPROt","MAR10777"
"ASPGLUTRPt",0,0.0288075305245447,0.00538297331641378,"ASPGLUTRPt","MAR10778"
"ASPLYSGLUt",0,0.0480848593710921,0.00760185354879996,"ASPLYSGLUt","MAR10781"
"ASPLYSHISt",0,0.00888291762351922,0.00308958868538125,"ASPLYSHISt","MAR10782"
"ASPMETASPt",1.09190718969555,1.7424827112987,0.0769503940683749,"ASPMETASPt","MAR10783"
"ASPPROLYSt",0,0.0516316701067638,0.0080101024453169,"ASPPROLYSt","MAR10784"
"ASPVALASNt",0.656741012227245,0.339456597797277,-0.034453281040226,"ASPVALASNt","MAR10785"
"CYSGLUHISt",0,0.000567119611778885,0.00213241458871838,"CYSGLUHISt","MAR10790"
"CYSLEUTHRt",0.288082432325634,0.175548038862086,-0.0108859197258284,"CYSLEUTHRt","MAR10792"
"CYSSERMETt",0.287056569991715,0.0637373310892753,-0.0236375984230738,"CYSSERMETt","MAR10793"
"GLUASNLEUt",0.0172211241217798,0.000662733922097049,0.000161215389250794,"GLUASNLEUt","MAR10804"
"GLUILELYSt",0,0.0101063413746845,0.00323040854683101,"GLUILELYSt","MAR10806"
"GLUTHRLYSt",0,0.010110106636957,0.00323084194017574,"GLUTHRLYSt","MAR10811"
"GLUTRPALAt",0.00222474785966832,0.0049194392893327,0.00237730469186842,"GLUTRPALAt","MAR10812"
"HISGLUGLNt",0,0.0111734976467111,0.00335324153763154,"HISGLUGLNt","MAR10825"
"HISHISLYSt",0,0.000496271397975316,0.00212425973996522,"HISHISLYSt","MAR10827"
"HISLYSGLUt",0,0.00961383523898155,0.0031737195658244,"HISLYSGLUt","MAR10829"
"ILEGLNGLUt",1.59180978502775,0.406254556458442,-0.134393939893317,"ILEGLNGLUt","MAR10841"
"ILEPROLYSt",0.0240605152224824,0.0559556330325844,0.00573836417207774,"ILEPROLYSt","MAR10843"
"ILETRPTYRt",0,0.000343655214751826,0.00210669314478015,"ILETRPTYRt","MAR10845"
"LEUASPLYSt",0,0.000268056660830812,0.00209799151717253,"LEUASPLYSt","MAR10848"
"LEULEUTRPt",0,0.00047768354516723,0.00212212022055946,"LEULEUTRPt","MAR10849"
"LEUSERTRPt",0,0.00159999237473139,0.00225130144148356,"LEUSERTRPt","MAR10852"
"LEUTYRTYRt",0.0475545171222215,0.0709834506140606,0.00476388014594172,"LEUTYRTYRt","MAR10855"
"LYSARGLEUt",5.09108645669476,5.47558909168939,0.0463245810644478,"LYSARGLEUt","MAR10857"
"LYSGLUGLUt",0.0476579065509863,0.0999726172035479,0.0080887225268154,"LYSGLUGLUt","MAR10860"
"LYSLYSLYSt",0,0.0385478399063029,0.00650411308201879,"LYSLYSLYSt","MAR10861"
"LYSTYRILEt",0.10409531615925,0.096411109404967,0.00118266137807573,"LYSTYRILEt","MAR10864"
"METMETILEt",0.118606595748944,0.0446746134779396,-0.00644266268542574,"METMETILEt","MAR10872"
"PHELEUASPt",0,0.0358488528082423,0.00619345131103258,"PHELEUASPt","MAR10879"
"PHEPHETHRt",0.12426587967811,0.0513584654353822,-0.00632473173333297,"PHEPHETHRt","MAR10885"
"PROGLNPROt",0,0.000168052113412599,0.00208648068415301,"PROGLNPROt","MAR10897"
"PROLYSPROt",0,0.0150545319898462,0.00379996060611579,"PROLYSPROt","MAR10902"
"PROPROPROt",0.281267269493391,0.464507299172351,0.0231586320884069,"PROPROPROt","MAR10905"
"PROVALGLNt",0,0.051050166989105,0.00794316963615464,"PROVALGLNt","MAR10908"
"SERGLYGLUt",0,-0.0530129129356349,-0.0040348130399869,"SERGLYGLUt","MAR10912"
"THRASNTYRt",0,0.0230153283215605,0.00471627291033096,"THRASNTYRt","MAR10917"
"THRGLNGLUt",0.373849385661918,0.098776407290127,-0.0295946140643345,"THRGLNGLUt","MAR10918"
"THRGLNTYRt",0,0.0360462471487813,0.00621617201075677,"THRGLNTYRt","MAR10919"
"THRTYRMETt",0.201105063508269,0.0957240855831627,-0.0100625394505504,"THRTYRMETt","MAR10926"
"TRPASPASPt",0.377925175644028,0.580687527105231,0.025405711766184,"TRPASPASPt","MAR10929"
"TRPPROVALt",0,0.000343655214751826,0.00210669314478015,"TRPPROVALt","MAR10948"
"TRPTHRGLUt",0,0.00480125508742412,0.00261977669074721,"TRPTHRGLUt","MAR10950"
"TRPTHRILEt",0.151237889324788,0.144891552861928,0.00133665439063293,"TRPTHRILEt","MAR10951"
"TRPTHRTYRt",0,0.000687310429503652,0.0021462489239464,"TRPTHRTYRt","MAR10952"
"TRPTYRTYRt",0,0.000343655214751826,0.00210669314478015,"TRPTYRTYRt","MAR10954"
"TRPVALASPt",0,0.00068731042950365,0.0021462489239464,"TRPVALASPt","MAR10955"
"TYRALAPHEt",0.191836186473697,0.128895967723667,-0.00517747667392498,"TYRALAPHEt","MAR10957"
"TYRCYSTHRt",0.535357071608726,0.431436017484328,-0.0098944977011998,"TYRCYSTHRt","MAR10962"
"TYRPHETYRt",0,0.0383612266553796,0.00648263331908736,"TYRPHETYRt","MAR10965"
"TYRVALMETt",0.425615666805407,0.154690016833019,-0.0291172437255337,"TYRVALMETt","MAR10969"
"VALLEUPHEt",1.26845617316584,0.798321364196043,-0.0520468346729224,"VALLEUPHEt","MAR10972"
"VALLYSTYRt",0.10409531615925,0.110697376005005,0.0028270548936794,"VALLYSTYRt","MAR10973"
"VALTRPVALt",0.447051789045052,0.143968731393239,-0.0328186609079998,"VALTRPVALt","MAR10978"
"ALAASNLEUr",0.329528239921494,0.0506343932809945,-0.0300344078313795,"ALAASNLEUr","MAR10983"
"ALAHISALAr",0.920696206088992,0.335204929401332,-0.0653247212481105,"ALAHISALAr","MAR10985"
"ALALYSTHRr",1.22019821286667,0.58290488603691,-0.071287297597373,"ALALYSTHRr","MAR10986"
"ARGGLYGLYr",0,0.330927771279072,0.0401579483842918,"ARGGLYGLYr","MAR10997"
"ARGSERSERr",0.037821090248601,-0.011073498396265,-0.00356078116388599,"ARGSERSERr","MAR11004"
"ASNTYRTHRr",0.330379693987092,0.0501147934000073,-0.0301922203853816,"ASNTYRTHRr","MAR11015"
"ASPASNGLUr",0,0.0371012930638159,0.00633761106197415,"ASPASNGLUr","MAR11017"
"ASPGLUPROr",2.7471586599039,1.1467010894074,-0.182150483976853,"ASPGLUPROr","MAR11019"
"ASPGLUTRPr",0,0.0288075305245454,0.00538297331641386,"ASPGLUTRPr","MAR11020"
"ASPLYSGLUr",0,0.0480848593710921,0.00760185354879996,"ASPLYSGLUr","MAR11023"
"ASPLYSHISr",0,0.00888291762351923,0.00308958868538125,"ASPLYSHISr","MAR11024"
"ASPMETASPr",1.09190718969555,1.7424827112987,0.0769503940683748,"ASPMETASPr","MAR11025"
"ASPPROLYSr",0,0.0516316701067638,0.0080101024453169,"ASPPROLYSr","MAR11026"
"ASPVALASNr",0.656741012227245,0.339456597797279,-0.0344532810402258,"ASPVALASNr","MAR11027"
"CYSGLUHISr",0,0.000567119611778885,0.00213241458871838,"CYSGLUHISr","MAR11032"
"CYSLEUTHRr",0.288082432325634,0.175548038862086,-0.0108859197258284,"CYSLEUTHRr","MAR11034"
"CYSSERMETr",0.287056569991715,0.0637373310892753,-0.0236375984230738,"CYSSERMETr","MAR11035"
"GLUASNLEUr",0.0172211241217798,0.000662733922097049,0.000161215389250794,"GLUASNLEUr","MAR11046"
"GLUILELYSr",0,0.0101063413746845,0.00323040854683101,"GLUILELYSr","MAR11048"
"GLUTHRLYSr",0,0.010110106636957,0.00323084194017574,"GLUTHRLYSr","MAR11053"
"GLUTRPALAr",0.00222474785966832,0.0049194392893327,0.00237730469186842,"GLUTRPALAr","MAR11054"
"HISGLUGLNr",0,0.0111734976467111,0.00335324153763154,"HISGLUGLNr","MAR11067"
"HISHISLYSr",0,0.000496271397975316,0.00212425973996522,"HISHISLYSr","MAR11069"
"HISLYSGLUr",0,0.00961383523898155,0.0031737195658244,"HISLYSGLUr","MAR11071"
"ILEGLNGLUr",1.59180978502775,0.406254556458442,-0.134393939893317,"ILEGLNGLUr","MAR11083"
"ILEPROLYSr",0.0240605152224824,0.0559556330325844,0.00573836417207774,"ILEPROLYSr","MAR11085"
"ILETRPTYRr",0,0.000343655214751826,0.00210669314478015,"ILETRPTYRr","MAR11087"
"LEUASPLYSr",0,0.000268056660831699,0.00209799151717263,"LEUASPLYSr","MAR11090"
"LEULEUTRPr",0,0.000477683545167229,0.00212212022055946,"LEULEUTRPr","MAR11091"
"LEUSERTRPr",0,0.00159999237473139,0.00225130144148356,"LEUSERTRPr","MAR11094"
"LEUTYRTYRr",0.0475545171222215,0.0709834506140606,0.00476388014594172,"LEUTYRTYRr","MAR11097"
"LYSARGLEUr",5.09108645669476,5.47558909168939,0.0463245810644478,"LYSARGLEUr","MAR11099"
"LYSGLUGLUr",0.0476579065509863,0.0999726172035479,0.0080887225268154,"LYSGLUGLUr","MAR11102"
"LYSLYSLYSr",0,0.0385478399063029,0.00650411308201879,"LYSLYSLYSr","MAR11103"
"LYSTYRILEr",0.10409531615925,0.096411109404967,0.00118266137807573,"LYSTYRILEr","MAR11106"
"METMETILEr",0.118606595748944,0.0446746134779399,-0.00644266268542571,"METMETILEr","MAR11114"
"PHELEUASPr",0,0.0358488528082421,0.00619345131103256,"PHELEUASPr","MAR11121"
"PHEPHETHRr",0.12426587967811,0.0513584654353822,-0.00632473173333297,"PHEPHETHRr","MAR11127"
"PROGLNPROr",0,0.000168052113412599,0.00208648068415301,"PROGLNPROr","MAR11139"
"PROLYSPROr",0,0.0150545319898462,0.00379996060611579,"PROLYSPROr","MAR11144"
"PROPROPROr",0.281267269493391,0.464507299172351,0.0231586320884069,"PROPROPROr","MAR11147"
"PROVALGLNr",0,0.0510501669891052,0.00794316963615466,"PROVALGLNr","MAR11150"
"SERGLYGLUr",0,-0.0530129129356349,-0.0040348130399869,"SERGLYGLUr","MAR11154"
"THRASNTYRr",0,0.0230153283215605,0.00471627291033096,"THRASNTYRr","MAR11159"
"THRGLNGLUr",0.373849385661918,0.098776407290127,-0.0295946140643345,"THRGLNGLUr","MAR11160"
"THRGLNTYRr",0,0.0360462471487813,0.00621617201075677,"THRGLNTYRr","MAR11161"
"THRTYRMETr",0.201105063508269,0.0957240855831628,-0.0100625394505504,"THRTYRMETr","MAR11168"
"TRPASPASPr",0.377925175644028,0.580687527105231,0.025405711766184,"TRPASPASPr","MAR11171"
"TRPPROVALr",0,0.000343655214751826,0.00210669314478015,"TRPPROVALr","MAR11190"
"TRPTHRGLUr",0,0.00480125508742412,0.00261977669074721,"TRPTHRGLUr","MAR11192"
"TRPTHRILEr",0.151237889324788,0.144891552861928,0.00133665439063293,"TRPTHRILEr","MAR11193"
"TRPTHRTYRr",0,0.000687310429503652,0.0021462489239464,"TRPTHRTYRr","MAR11194"
"TRPTYRTYRr",0,0.000343655214751826,0.00210669314478015,"TRPTYRTYRr","MAR11196"
"TRPVALASPr",0,0.00068731042950365,0.0021462489239464,"TRPVALASPr","MAR11197"
"TYRALAPHEr",0.191836186473697,0.128895967723667,-0.00517747667392498,"TYRALAPHEr","MAR11199"
"TYRCYSTHRr",0.535357071608726,0.431436017484328,-0.00989449770119973,"TYRCYSTHRr","MAR11204"
"TYRPHETYRr",0,0.0383612266553796,0.00648263331908736,"TYRPHETYRr","MAR11207"
"TYRVALMETr",0.425615666805407,0.15469001683302,-0.0291172437255337,"TYRVALMETr","MAR11211"
"VALLEUPHEr",1.26845617316584,0.798321364196043,-0.0520468346729224,"VALLEUPHEr","MAR11214"
"VALLYSTYRr",0.10409531615925,0.110697376005005,0.00282705489367941,"VALLYSTYRr","MAR11215"
"VALTRPVALr",0.447051789045052,0.143968731393239,-0.0328186609079998,"VALTRPVALr","MAR11220"
"LNELDCCRNtr",0.000557150032437113,0.000462312856749524,0.00205622131307863,"LNELDCCRNtr","MAR11272"
"PCRNtr",-0.000646758497986959,-0.000336472008902478,0.00210285230114706,"PCRNtr","MAR11275"
"EX_sphmyln_hs[e]",-0.000426604215456791,-0.000327577817691832,0.00207853561058,"EX_sphmyln_hs[e]","MAR11281"
"HXAt3",-93.5782540158263,-56.0229350720047,4.32480061816778,"HXAt3","MAR11292"
"EX_hxa[e]",-93.5782540158263,-56.0229350720047,4.32480061816778,"EX_hxa[e]","MAR11293"
"EX_HC00342[e]",-0.00192694216405496,-0.00349760673534943,0.00188634901071799,"EX_HC00342[e]","MAR11350"
"PGLYCtm",-0.0822685513796254,-0.08367808496004,0.00190489568662595,"PGLYCtm","MAR11371"
"ADNCNT3tc",0,-7.70220267916482,-0.884480236841345,"ADNCNT3tc","MAR11395"
"BUTt2r",-0.000125662763466043,-0.000295388575929459,0.0020476013991323,"BUTt2r","MAR11396"
"EX_fum[e]",-0.0290326463700234,-0.0270319206404793,0.00229742709128338,"EX_fum[e]","MAR11400"
"EX_mal_L[e]",-0.0677785847680293,-0.068167918897991,0.00202232380188616,"EX_mal_L[e]","MAR11404"
"GALt2_2",-17.4376790205914,-35.4021887796884,-2.06570355359856,"GALt2_2","MAR11410"
"INSt2",0,-6.32670767820292,-0.72615650373104,"INSt2","MAR11415"
"EX_glcur[e]",-0.00011634660421589,-8.66010322637872e-05,0.00207056117303716,"EX_glcur[e]","MAR11424"
"THMt3",0.000775644028103044,0.000771878765830699,0.00206670397226919,"THMt3","MAR11433"
"EX_phpyr[e]",-0.0230992974238876,-0.0102114914769896,0.00355056373044051,"EX_phpyr[e]","MAR11438"
"PHPYRte",0.0230992974238876,0.0102114914769896,0.000583711000787284,"PHPYRte","MAR11442"
"2M3OVCOAm",0.000116346604215456,0.000260233956893778,0.00208369924537897,"2M3OVCOAm","MAR11486"
"2M3OVACm",0.000116346604215456,0.000260233956893778,0.00208369924537897,"2M3OVACm","MAR11487"
"2M3OVACtm",0.000116346604215456,0.000260233956893778,0.00208369924537897,"2M3OVACtm","MAR11488"
"2M3HVACc",0.000116346604215456,0.000260233956893778,0.00208369924537897,"2M3HVACc","MAR11489"
"2M3HVACte",0.000116346604215456,0.000260233956893778,0.00208369924537897,"2M3HVACte","MAR11490"
"EX_2m3hvac[e]",0.000116346604215456,0.000260233956893778,0.00208369924537897,"EX_2m3hvac[e]","MAR11491"
"PAIL_hs_t1e",0.286782950819672,0.286782950819672,0.00206713736561389,"PAIL_hs_t1e","MAR11649"
"MLTHFte3",0.0785107274600782,3.74312534559597,0.423875625472175,"MLTHFte3","MAR11800"
"1A25DHVITD3te",0.000386697892271663,0.000386697892271663,0.0020671373656139,"1A25DHVITD3te","MAR11815"
"13_CIS_RETNte",-0.00160833723653396,-0.00182629124877198,0.0020420501840249,"13_CIS_RETNte","MAR11894"
"EX_13_cis_retn[e]",-0.00160833723653396,-0.00182629124877198,0.0020420501840249,"EX_13_cis_retn[e]","MAR11895"
"CE1617te",-0.000386697892271663,-0.000386697892271663,0.0020671373656139,"CE1617te","MAR11896"
"EX_CE1617[e]",-0.000386697892271663,-0.000386697892271663,0.0020671373656139,"EX_CE1617[e]","MAR11897"
"EX_sphings[e]",2.50768093676815,2.50777996316591,0.00207853561057974,"EX_sphings[e]","MAR11947"
"EX_mlthf[e]",-0.0785107274600782,-3.74312534559597,-0.419741350740947,"EX_mlthf[e]","MAR11953"
"SPHGNte",0.00139615925058548,0.000592471289069481,0.00197463039304472,"SPHGNte","MAR11958"
"EX_sphgn[e]",-0.00139615925058548,-0.000592471289069481,0.00215964433818307,"EX_sphgn[e]","MAR11959"
"EX_1a25dhvitd3[e]",-0.000386697892271663,-0.000386697892271663,0.0020671373656139,"EX_1a25dhvitd3[e]","MAR11965"
"FDPte",-0.150479907300944,-0.171640797127371,-0.000368546567016133,"FDPte","MAR11973"
"EX_fdp[e]",-0.150479907300944,-0.171640797127371,-0.000368546567016133,"EX_fdp[e]","MAR11974"
"CRMte",2.73248454070484,2.74891391732067,0.00395820947905187,"CRMte","MAR12040"
"EX_gluside_hs[e]",-0.0274169112857917,-0.0119892754270094,0.00384290601655099,"EX_gluside_hs[e]","MAR12043"
"NEU22",0.045003531598866,0.0259721524606448,-0.000123433293889523,"NEU22","MAR12067"
"NEU24",0.045003531598866,0.0259721524606448,-0.000123433293889523,"NEU24","MAR12068"
"SPHMYLNtl2",0.000426604215456791,0.000327577817691832,0.00205573912064779,"SPHMYLNtl2","MAR12085"
"EX_pail_hs[e]",-0.286782950819672,-0.286782950819672,0.0020671373656139,"EX_pail_hs[e]","MAR12127"
"EX_h2co3[e]",0,0.00321114828310384,0.00243675047463735,"EX_h2co3[e]","MAR13066"
"CYOOm3i",0.013005599989573,0.0115459052535454,0.00189912198231716,"CYOOm3i","MAR13081"
"HMR_10023",18.7353629976581,18.7353629976581,0.0020671373656139,"HMR_10023",NA
"HMR_10024",18.7353629976581,18.7353629976581,0.0020671373656139,"HMR_10024",NA
"HMR_10027",0.045003531598866,0.0259721524606448,-0.000123433293889523,"HMR_10027",NA
"HMR_10046",0.253616674473069,0.253715700870832,0.00207853561057986,"HMR_10046",NA
"HMR_10047",0.253616674473069,0.253715700870832,0.00207853561057986,"HMR_10047",NA
"HMR_10049",-0.00268882566955495,-0.00127929208914028,0.00222937904460184,"HMR_10049",NA
"HMR_10062",100,100,0.0020671373656139,"HMR_10062",NA
"HMR_10063",4.14426229508197,4.14426229508197,0.0020671373656139,"HMR_10063",NA
"HMR_10064",9.05854800936768,9.05854800936768,0.0020671373656139,"HMR_10064",NA
"HMR_10065",0.0224824355971897,0.0224824355971897,0.0020671373656139,"HMR_10065",NA
"biomass_human",18.7353629976581,18.7353629976581,0.0020671373656139,"biomass_human",NA
