"","means_1","means_2","means_3","hmr","mar"
"EX_hxcoa[e]",-0.213781733021071,-0.213781733021071,-0.213781733021064,"EX_hxcoa[e]","MAR10250"
"EX_lnlccrn[e]",-0.000867671501789034,-0.00084921290957661,-0.000742338719722261,"EX_lnlccrn[e]","MAR10254"
"EX_mi1p_D[e]",-0.00137410431279338,-0.00049758221459907,-0.000163906031763174,"EX_mi1p_D[e]","MAR10263"
"EX_nwharg[e]",-0.000714368704781648,-4.05729000926134e-05,0,"EX_nwharg[e]","MAR10265"
"FORGLUt",-0.0114299957616715,-0.00492293720749615,-0.00408874539308101,"FORGLUt","MAR10355"
"HXCOAte",-0.213781733021071,-0.213781733021071,-0.213781733021064,"HXCOAte","MAR10375"
"LNLCCRNtd",-0.000259578655057847,-0.00027881057957822,-0.000234095083631465,"LNLCCRNtd","MAR10383"
"MI1Pt",0.00137410431279338,0.00049758221459907,0.000163906031763174,"MI1Pt","MAR10389"
"NWHARGtd",-0.000714368704781649,-4.05729000926134e-05,0,"NWHARGtd","MAR10391"
"PSERtr",-0.0187233767910159,-0.0169050367780453,-0.0210287721646035,"PSERtr","MAR10396"
"EX_pser_L[e]",-0.0187233767910159,-0.0169050367780453,-0.0210287721646035,"EX_pser_L[e]","MAR10441"
"RETINALt",-0.000203723837798824,-5.45911534782465e-05,-0.000572644567354279,"RETINALt","MAR10483"
"THBPTt",-0.000775644028103045,-0.000775644028103044,-0.000775644028103044,"THBPTt","MAR10489"
"EX_retinal[e]",-0.000203723837798824,-5.45911534782465e-05,-0.000572644567354279,"EX_retinal[e]","MAR10492"
"EX_thbpt[e]",-0.000775644028103045,-0.000775644028103044,-0.000775644028103044,"EX_thbpt[e]","MAR10496"
"EX_alaasnleu[e]",-0.130888596413296,0,-0.0142285024937907,"EX_alaasnleu[e]","MAR10499"
"EX_alahisala[e]",-0.561842173007062,-0.0972566414882738,-0.328820073603211,"EX_alahisala[e]","MAR10501"
"EX_alalysthr[e]",-0.824354360171854,-0.395014684330775,-0.419404444700939,"EX_alalysthr[e]","MAR10502"
"EX_argglygly[e]",0.341966711538107,0.341370393417873,0.018001806624289,"EX_argglygly[e]","MAR10513"
"EX_argserser[e]",-0.0147942844313045,0.0479379294004824,0,"EX_argserser[e]","MAR10520"
"EX_asntyrthr[e]",-0.0985103841029148,0,-0.157872233538327,"EX_asntyrthr[e]","MAR10531"
"EX_aspasnglu[e]",-0.0327987367612709,-0.034273315515652,-0.0372864786019068,"EX_aspasnglu[e]","MAR10533"
"EX_aspglupro[e]",-1.3946635858177,-0.878847398711115,-1.84439846102375,"EX_aspglupro[e]","MAR10535"
"EX_aspglutrp[e]",-0.0155757251655019,-0.027860804169278,-0.0706470391435263,"EX_aspglutrp[e]","MAR10536"
"EX_asplysglu[e]",-0.0452099872761807,-0.0293226242702114,-0.0743537972566075,"EX_asplysglu[e]","MAR10539"
"EX_asplyshis[e]",-0.0144085120507477,0,0,"EX_asplyshis[e]","MAR10540"
"EX_aspmetasp[e]",-1.59699280651496,-1.90514603512075,-1.52521883573101,"EX_aspmetasp[e]","MAR10541"
"EX_aspprolys[e]",-0.0201039804652455,-0.0621106510961298,-0.131180796252927,"EX_aspprolys[e]","MAR10542"
"EX_aspvalasn[e]",-0.510830181265832,-0.206333806115381,-0.126348076279692,"EX_aspvalasn[e]","MAR10543"
"EX_cysgluhis[e]",-0.000919894803357898,0,0,"EX_cysgluhis[e]","MAR10548"
"EX_cysleuthr[e]",-0.264929330153929,-0.0751724221238994,-0.105045633991301,"EX_cysleuthr[e]","MAR10550"
"EX_cyssermet[e]",-0.124383129143806,0,-0.109798721534345,"EX_cyssermet[e]","MAR10551"
"EX_gluasnleu[e]",-0.00107498573190545,0,-0.0123008029441284,"EX_gluasnleu[e]","MAR10562"
"EX_gluilelys[e]",0,-0.0293226242702114,0,"EX_gluilelys[e]","MAR10564"
"EX_gluthrlys[e]",0,-0.0293335488339879,0,"EX_gluthrlys[e]","MAR10569"
"EX_glutrpala[e]",-0.000350353993648554,0,-0.036193017628662,"EX_glutrpala[e]","MAR10570"
"EX_hisglugln[e]",0,-0.0324188804960913,0,"EX_hisglugln[e]","MAR10583"
"EX_hishislys[e]",-0.00080497565340878,0,0,"EX_hishislys[e]","MAR10585"
"EX_hislysglu[e]",-0.0155940949545685,0,0,"EX_hislysglu[e]","MAR10587"
"EX_ileglnglu[e]",-0.753273318956418,-0.108985985562755,-0.432889923163332,"EX_ileglnglu[e]","MAR10599"
"EX_ileprolys[e]",-0.0791149236167399,-0.0276123297160008,0,"EX_ileprolys[e]","MAR10601"
"EX_iletrptyr[e]",-0.000557424994006899,0,0,"EX_iletrptyr[e]","MAR10603"
"EX_leuasplys[e]",-0.000434800567961787,0,0,"EX_leuasplys[e]","MAR10606"
"EX_leuleutrp[e]",-0.000774825277987792,0,0,"EX_leuleutrp[e]","MAR10607"
"EX_leusertrp[e]",-0.00259526322200525,0,0,"EX_leusertrp[e]","MAR10610"
"EX_leutyrtyr[e]",-0.0726736290120197,-0.0858042956573853,-0.00900090331214443,"EX_leutyrtyr[e]","MAR10613"
"EX_lysargleu[e]",-5.46004588041607,-5.52285557193231,-5.15158962863834,"EX_lysargleu[e]","MAR10615"
"EX_lysgluglu[e]",-0.0391673035780369,-0.0879678728106304,-0.368841098249476,"EX_lysgluglu[e]","MAR10618"
"EX_lyslyslys[e]",-0.0557914921383681,-0.0108949830128311,-0.0029211330433813,"EX_lyslyslys[e]","MAR10619"
"EX_lystyrile[e]",-0.155419248985577,-0.0228835196014113,-0.0207007267049889,"EX_lystyrile[e]","MAR10622"
"EX_metmetile[e]",-0.0620728137604084,-0.0287706889103126,-0.0588977154010847,"EX_metmetile[e]","MAR10630"
"EX_pheleuasp[e]",-0.0306389791440004,-0.0492072299607028,0,"EX_pheleuasp[e]","MAR10637"
"EX_phephethr[e]",-0.0711127036467031,-0.0568147621143604,0,"EX_phephethr[e]","MAR10643"
"EX_proglnpro[e]",-0.000272588467425161,0,0,"EX_proglnpro[e]","MAR10655"
"EX_prolyspro[e]",-0.0224870741280652,0,-0.00876339913014393,"EX_prolyspro[e]","MAR10660"
"EX_propropro[e]",-0.513282640263772,-0.455641909349248,-0.134870647931304,"EX_propropro[e]","MAR10663"
"EX_provalgln[e]",-0.0749164762155979,-0.0141118580334466,0,"EX_provalgln[e]","MAR10666"
"EX_serglyglu[e]",0.0859894493286677,0,0,"EX_serglyglu[e]","MAR10670"
"EX_thrasntyr[e]",-0.0373319498759171,0,0,"EX_thrasntyr[e]","MAR10675"
"EX_thrglnglu[e]",-0.169681630642012,-0.0370433972917489,-0.130188546991242,"EX_thrglnglu[e]","MAR10676"
"EX_thrglntyr[e]",-0.0572683370834997,-0.0021471563809082,0,"EX_thrglntyr[e]","MAR10677"
"EX_thrtyrmet[e]",-0.121317558552302,-0.106153794098821,-0.0284647708263634,"EX_thrtyrmet[e]","MAR10684"
"EX_trpaspasp[e]",-0.542656866652068,-0.62265825136516,-0.5019277208864,"EX_trpaspasp[e]","MAR10687"
"EX_trpproval[e]",-0.000557424994006899,0,0,"EX_trpproval[e]","MAR10706"
"EX_trpthrglu[e]",0,0,-0.0353235195717631,"EX_trpthrglu[e]","MAR10708"
"EX_trpthrile[e]",-0.1671402303998,-0.128577702279249,-0.0898782697661289,"EX_trpthrile[e]","MAR10709"
"EX_trpthrtyr[e]",-0.0011148499880138,0,0,"EX_trpthrtyr[e]","MAR10710"
"EX_trptyrtyr[e]",-0.000557424994006899,0,0,"EX_trptyrtyr[e]","MAR10712"
"EX_trpvalasp[e]",0,0,-0.00505664101706257,"EX_trpvalasp[e]","MAR10713"
"EX_tyralaphe[e]",-0.177130750080848,-0.0867402949976738,-0.0619688169802413,"EX_tyralaphe[e]","MAR10715"
"EX_tyrcysthr[e]",-0.476123103997917,-0.429953529634906,-0.306736650790441,"EX_tyrcysthr[e]","MAR10720"
"EX_tyrphetyr[e]",-0.0371500654870972,-0.0448500616077029,0,"EX_tyrphetyr[e]","MAR10723"
"EX_tyrvalmet[e]",-0.209508002500533,-0.105978469931661,-0.223088182892659,"EX_tyrvalmet[e]","MAR10727"
"EX_valleuphe[e]",-0.908831256875695,-0.858621727181197,-0.479986151236554,"EX_valleuphe[e]","MAR10730"
"EX_vallystyr[e]",-0.112808704204717,-0.148716342904463,0,"EX_vallystyr[e]","MAR10731"
"EX_valtrpval[e]",-0.212700871267892,-0.129313078251887,-0.085869830035788,"EX_valtrpval[e]","MAR10736"
"ALAASNLEUt",0.130888596413296,0,0.0142285024937907,"ALAASNLEUt","MAR10741"
"ALAHISALAt",0.561842173007062,0.0972566414882738,0.328820073603211,"ALAHISALAt","MAR10743"
"ALALYSTHRt",0.824354360171854,0.395014684330775,0.419404444700939,"ALALYSTHRt","MAR10744"
"ARGGLYGLYt",-0.341966711538107,-0.341370393417873,-0.018001806624289,"ARGGLYGLYt","MAR10755"
"ARGSERSERt",0.0147942844313045,-0.0479379294004824,0,"ARGSERSERt","MAR10762"
"ASNTYRTHRt",0.0985103841029148,0,0.157872233538327,"ASNTYRTHRt","MAR10773"
"ASPASNGLUt",0.0327987367612709,0.034273315515652,0.0372864786019068,"ASPASNGLUt","MAR10775"
"ASPGLUPROt",1.3946635858177,0.878847398711115,1.84439846102375,"ASPGLUPROt","MAR10777"
"ASPGLUTRPt",0.0155757251655019,0.027860804169278,0.0706470391435263,"ASPGLUTRPt","MAR10778"
"ASPLYSGLUt",0.0452099872761807,0.0293226242702114,0.0743537972566075,"ASPLYSGLUt","MAR10781"
"ASPLYSHISt",0.0144085120507477,0,0,"ASPLYSHISt","MAR10782"
"ASPMETASPt",1.59699280651496,1.90514603512075,1.52521883573101,"ASPMETASPt","MAR10783"
"ASPPROLYSt",0.0201039804652455,0.0621106510961298,0.131180796252927,"ASPPROLYSt","MAR10784"
"ASPVALASNt",0.510830181265832,0.206333806115381,0.126348076279692,"ASPVALASNt","MAR10785"
"CYSGLUHISt",0.000919894803357877,0,0,"CYSGLUHISt","MAR10790"
"CYSLEUTHRt",0.264929330153929,0.0751724221238994,0.105045633991301,"CYSLEUTHRt","MAR10792"
"CYSSERMETt",0.124383129143806,0,0.109798721534345,"CYSSERMETt","MAR10793"
"GLUASNLEUt",0.00107498573190545,0,0.0123008029441284,"GLUASNLEUt","MAR10804"
"GLUILELYSt",0,0.0293226242702114,0,"GLUILELYSt","MAR10806"
"GLUTHRLYSt",0,0.0293335488339879,0,"GLUTHRLYSt","MAR10811"
"GLUTRPALAt",0.000350353993648554,0,0.036193017628662,"GLUTRPALAt","MAR10812"
"HISGLUGLNt",0,0.0324188804960913,0,"HISGLUGLNt","MAR10825"
"HISHISLYSt",0.00080497565340878,0,0,"HISHISLYSt","MAR10827"
"HISLYSGLUt",0.0155940949545685,0,0,"HISLYSGLUt","MAR10829"
"ILEGLNGLUt",0.753273318956418,0.108985985562755,0.432889923163332,"ILEGLNGLUt","MAR10841"
"ILEPROLYSt",0.0791149236167399,0.0276123297160008,0,"ILEPROLYSt","MAR10843"
"ILETRPTYRt",0.000557424994006899,0,0,"ILETRPTYRt","MAR10845"
"LEUASPLYSt",0.00043480056796179,0,0,"LEUASPLYSt","MAR10848"
"LEULEUTRPt",0.000774825277987791,0,0,"LEULEUTRPt","MAR10849"
"LEUSERTRPt",0.00259526322200525,0,0,"LEUSERTRPt","MAR10852"
"LEUTYRTYRt",0.0726736290120197,0.0858042956573853,0.00900090331214443,"LEUTYRTYRt","MAR10855"
"LYSARGLEUt",5.46004588041607,5.52285557193231,5.15158962863834,"LYSARGLEUt","MAR10857"
"LYSGLUGLUt",0.0391673035780355,0.0879678728106304,0.368841098249476,"LYSGLUGLUt","MAR10860"
"LYSLYSLYSt",0.0557914921383678,0.0108949830128311,0.0029211330433813,"LYSLYSLYSt","MAR10861"
"LYSTYRILEt",0.155419248985577,0.0228835196014113,0.0207007267049889,"LYSTYRILEt","MAR10864"
"METMETILEt",0.0620728137604084,0.0287706889103126,0.0588977154010847,"METMETILEt","MAR10872"
"PHELEUASPt",0.030638979144,0.0492072299607028,0,"PHELEUASPt","MAR10879"
"PHEPHETHRt",0.0711127036467034,0.0568147621143604,0,"PHEPHETHRt","MAR10885"
"PROGLNPROt",0.000272588467425161,0,0,"PROGLNPROt","MAR10897"
"PROLYSPROt",0.0224870741280652,0,0.00876339913014393,"PROLYSPROt","MAR10902"
"PROPROPROt",0.513282640263772,0.455641909349248,0.134870647931304,"PROPROPROt","MAR10905"
"PROVALGLNt",0.0749164762155979,0.0141118580334466,0,"PROVALGLNt","MAR10908"
"SERGLYGLUt",-0.0859894493286677,0,0,"SERGLYGLUt","MAR10912"
"THRASNTYRt",0.0373319498759171,0,0,"THRASNTYRt","MAR10917"
"THRGLNGLUt",0.169681630642012,0.0370433972917489,0.130188546991242,"THRGLNGLUt","MAR10918"
"THRGLNTYRt",0.0572683370834997,0.0021471563809082,0,"THRGLNTYRt","MAR10919"
"THRTYRMETt",0.121317558552302,0.106153794098821,0.0284647708263634,"THRTYRMETt","MAR10926"
"TRPASPASPt",0.542656866652068,0.62265825136516,0.5019277208864,"TRPASPASPt","MAR10929"
"TRPPROVALt",0.000557424994006899,0,0,"TRPPROVALt","MAR10948"
"TRPTHRGLUt",0,0,0.0353235195717631,"TRPTHRGLUt","MAR10950"
"TRPTHRILEt",0.1671402303998,0.128577702279249,0.0898782697661289,"TRPTHRILEt","MAR10951"
"TRPTHRTYRt",0.0011148499880138,0,0,"TRPTHRTYRt","MAR10952"
"TRPTYRTYRt",0.000557424994006899,0,0,"TRPTYRTYRt","MAR10954"
"TRPVALASPt",0,0,0.00505664101706257,"TRPVALASPt","MAR10955"
"TYRALAPHEt",0.177130750080848,0.0867402949976738,0.0619688169802413,"TYRALAPHEt","MAR10957"
"TYRCYSTHRt",0.476123103997917,0.429953529634906,0.306736650790441,"TYRCYSTHRt","MAR10962"
"TYRPHETYRt",0.0371500654870967,0.0448500616077029,0,"TYRPHETYRt","MAR10965"
"TYRVALMETt",0.209508002500533,0.105978469931661,0.223088182892659,"TYRVALMETt","MAR10969"
"VALLEUPHEt",0.908831256875695,0.858621727181197,0.479986151236554,"VALLEUPHEt","MAR10972"
"VALLYSTYRt",0.112808704204717,0.148716342904463,0,"VALLYSTYRt","MAR10973"
"VALTRPVALt",0.212700871267892,0.129313078251887,0.085869830035788,"VALTRPVALt","MAR10978"
"ALAASNLEUr",0.130888596413296,0,0.0142285024937907,"ALAASNLEUr","MAR10983"
"ALAHISALAr",0.561842173007062,0.0972566414882738,0.328820073603211,"ALAHISALAr","MAR10985"
"ALALYSTHRr",0.824354360171854,0.395014684330775,0.419404444700939,"ALALYSTHRr","MAR10986"
"ARGGLYGLYr",0.341966711538107,0.341370393417873,0.018001806624289,"ARGGLYGLYr","MAR10997"
"ARGSERSERr",0.0147942844313046,-0.0479379294004824,0,"ARGSERSERr","MAR11004"
"ASNTYRTHRr",0.0985103841029148,0,0.157872233538327,"ASNTYRTHRr","MAR11015"
"ASPASNGLUr",0.0327987367612709,0.034273315515652,0.0372864786019068,"ASPASNGLUr","MAR11017"
"ASPGLUPROr",1.3946635858177,0.878847398711115,1.84439846102375,"ASPGLUPROr","MAR11019"
"ASPGLUTRPr",0.0155757251655019,0.02786080416928,0.0706470391435263,"ASPGLUTRPr","MAR11020"
"ASPLYSGLUr",0.0452099872761807,0.0293226242702114,0.0743537972566075,"ASPLYSGLUr","MAR11023"
"ASPLYSHISr",0.0144085120507477,0,0,"ASPLYSHISr","MAR11024"
"ASPMETASPr",1.59699280651496,1.90514603512075,1.52521883573101,"ASPMETASPr","MAR11025"
"ASPPROLYSr",0.0201039804652455,0.0621106510961298,0.131180796252927,"ASPPROLYSr","MAR11026"
"ASPVALASNr",0.510830181265832,0.206333806115385,0.126348076279692,"ASPVALASNr","MAR11027"
"CYSGLUHISr",0.000919894803357877,0,0,"CYSGLUHISr","MAR11032"
"CYSLEUTHRr",0.264929330153929,0.0751724221238994,0.105045633991301,"CYSLEUTHRr","MAR11034"
"CYSSERMETr",0.124383129143806,0,0.109798721534345,"CYSSERMETr","MAR11035"
"GLUASNLEUr",0.00107498573190545,0,0.0123008029441284,"GLUASNLEUr","MAR11046"
"GLUILELYSr",-6.99353086378051e-18,0.0293226242702114,-2.57481369191327e-17,"GLUILELYSr","MAR11048"
"GLUTHRLYSr",1.25665007708556e-18,0.0293335488339879,0,"GLUTHRLYSr","MAR11053"
"GLUTRPALAr",0.000350353993648555,0,0.036193017628662,"GLUTRPALAr","MAR11054"
"HISGLUGLNr",6.99353086378051e-18,0.0324188804960913,0,"HISGLUGLNr","MAR11067"
"HISHISLYSr",0.00080497565340878,0,0,"HISHISLYSr","MAR11069"
"HISLYSGLUr",0.0155940949545685,0,0,"HISLYSGLUr","MAR11071"
"ILEGLNGLUr",0.753273318956418,0.108985985562755,0.432889923163332,"ILEGLNGLUr","MAR11083"
"ILEPROLYSr",0.0791149236167399,0.0276123297160008,0,"ILEPROLYSr","MAR11085"
"ILETRPTYRr",0.000557424994006899,0,0,"ILETRPTYRr","MAR11087"
"LEUASPLYSr",0.00043480056796179,2.58635053905635e-15,-3.1720657846433e-17,"LEUASPLYSr","MAR11090"
"LEULEUTRPr",0.000774825277987791,0,-7.93016446160825e-18,"LEULEUTRPr","MAR11091"
"LEUSERTRPr",0.00259526322200525,0,0,"LEUSERTRPr","MAR11094"
"LEUTYRTYRr",0.0726736290120197,0.0858042956573853,0.00900090331214443,"LEUTYRTYRr","MAR11097"
"LYSARGLEUr",5.46004588041607,5.52285557193231,5.15158962863834,"LYSARGLEUr","MAR11099"
"LYSGLUGLUr",0.0391673035780355,0.0879678728106304,0.368841098249476,"LYSGLUGLUr","MAR11102"
"LYSLYSLYSr",0.0557914921383678,0.0108949830128311,0.0029211330433813,"LYSLYSLYSr","MAR11103"
"LYSTYRILEr",0.155419248985577,0.0228835196014112,0.0207007267049888,"LYSTYRILEr","MAR11106"
"METMETILEr",0.0620728137604084,0.0287706889103134,0.0588977154010847,"METMETILEr","MAR11114"
"PHELEUASPr",0.0306389791439997,0.0492072299607028,0,"PHELEUASPr","MAR11121"
"PHEPHETHRr",0.0711127036467034,0.0568147621143604,0,"PHEPHETHRr","MAR11127"
"PROGLNPROr",0.000272588467425161,0,0,"PROGLNPROr","MAR11139"
"PROLYSPROr",0.0224870741280652,0,0.00876339913014393,"PROLYSPROr","MAR11144"
"PROPROPROr",0.513282640263772,0.455641909349248,0.134870647931304,"PROPROPROr","MAR11147"
"PROVALGLNr",0.0749164762155982,0.0141118580334466,0,"PROVALGLNr","MAR11150"
"SERGLYGLUr",-0.0859894493286677,0,0,"SERGLYGLUr","MAR11154"
"THRASNTYRr",0.0373319498759171,3.127388801761e-18,0,"THRASNTYRr","MAR11159"
"THRGLNGLUr",0.169681630642012,0.0370433972917489,0.130188546991242,"THRGLNGLUr","MAR11160"
"THRGLNTYRr",0.0572683370834997,0.00214715638090819,0,"THRGLNTYRr","MAR11161"
"THRTYRMETr",0.121317558552303,0.106153794098821,0.0284647708263633,"THRTYRMETr","MAR11168"
"TRPASPASPr",0.542656866652068,0.62265825136516,0.5019277208864,"TRPASPASPr","MAR11171"
"TRPPROVALr",0.000557424994006899,0,0,"TRPPROVALr","MAR11190"
"TRPTHRGLUr",-1.74838271594513e-18,0,0.0353235195717631,"TRPTHRGLUr","MAR11192"
"TRPTHRILEr",0.1671402303998,0.128577702279249,0.0898782697661289,"TRPTHRILEr","MAR11193"
"TRPTHRTYRr",0.0011148499880138,0,0,"TRPTHRTYRr","MAR11194"
"TRPTYRTYRr",0.000557424994006899,0,0,"TRPTYRTYRr","MAR11196"
"TRPVALASPr",0,0,0.00505664101706257,"TRPVALASPr","MAR11197"
"TYRALAPHEr",0.177130750080848,0.0867402949976738,0.0619688169802413,"TYRALAPHEr","MAR11199"
"TYRCYSTHRr",0.476123103997917,0.429953529634906,0.306736650790441,"TYRCYSTHRr","MAR11204"
"TYRPHETYRr",0.0371500654870967,0.0448500616077029,0,"TYRPHETYRr","MAR11207"
"TYRVALMETr",0.209508002500534,0.105978469931661,0.223088182892659,"TYRVALMETr","MAR11211"
"VALLEUPHEr",0.908831256875695,0.858621727181197,0.479986151236554,"VALLEUPHEr","MAR11214"
"VALLYSTYRr",0.112808704204717,0.148716342904463,-8.10053908871314e-18,"VALLYSTYRr","MAR11215"
"VALTRPVALr",0.212700871267892,0.129313078251887,0.085869830035788,"VALTRPVALr","MAR11220"
"LNELDCCRNtr",0.000531463986395655,0.000408023683280419,0.000354065762642369,"LNELDCCRNtr","MAR11272"
"PCRNtr",-0.000439966988512869,-0.000315733661608489,-0.000141268081368305,"PCRNtr","MAR11275"
"EX_sphmyln_hs[e]",-0.000329801397773581,-0.000316812349505253,-0.000415523586483408,"EX_sphmyln_hs[e]","MAR11281"
"HXAt3",-58.783653576299,-57.5158224253861,-66.5407967413257,"HXAt3","MAR11292"
"EX_hxa[e]",-58.783653576299,-57.5158224253861,-66.5407967413257,"EX_hxa[e]","MAR11293"
"EX_HC00342[e]",-0.00320739263271888,-0.0035743513854801,-0.00349742921566769,"EX_HC00342[e]","MAR11350"
"PGLYCtm",-0.0838245944766608,-0.0842275907243257,-0.0806133603356323,"PGLYCtm","MAR11371"
"ADNCNT3tc",-0.880817354632236,-20.7716894066149,0,"ADNCNT3tc","MAR11395"
"BUTt2r",-0.000243743112457809,-0.00039922072016326,-0.000145116267752011,"BUTt2r","MAR11396"
"EX_fum[e]",-0.0274112408147468,-0.02604921506644,-0.029232383076754,"EX_fum[e]","MAR11400"
"EX_mal_L[e]",-0.0680169057455173,-0.069180026061899,-0.066008361009686,"EX_mal_L[e]","MAR11404"
"GALt2_2",-0.00148276890371965,-107.625579681364,-4.14190011653406e-15,"GALt2_2","MAR11410"
"INSt2",-10.2622187536205,0,0,"INSt2","MAR11415"
"EX_glcur[e]",-7.93966327944323e-05,-9.83210739913016e-05,-0.000110806289727951,"EX_glcur[e]","MAR11424"
"THMt3",0.000769536594810894,0.000775644028103044,0.000775644028103044,"THMt3","MAR11433"
"EX_phpyr[e]",-0.0158359846816087,-0.00520547547580566,-0.00659979926396789,"EX_phpyr[e]","MAR11438"
"PHPYRte",0.0158359846816087,0.00520547547580566,0.00659979926396789,"PHPYRte","MAR11442"
"2M3OVCOAm",0.000299327710736291,0.000155845212518591,0.000244839209003513,"2M3OVCOAm","MAR11486"
"2M3OVACm",0.000299327710736291,0.000155845212518591,0.000244839209003513,"2M3OVACm","MAR11487"
"2M3OVACtm",0.000299327710736291,0.000155845212518591,0.000244839209003513,"2M3OVACtm","MAR11488"
"2M3HVACc",0.000299327710736291,0.000155845212518591,0.000244839209003513,"2M3HVACc","MAR11489"
"2M3HVACte",0.000299327710736291,0.000155845212518591,0.000244839209003513,"2M3HVACte","MAR11490"
"EX_2m3hvac[e]",0.000299327710736291,0.000155845212518591,0.000244839209003513,"EX_2m3hvac[e]","MAR11491"
"PAIL_hs_t1e",0.286782950819672,0.286782950819672,0.286782950819672,"PAIL_hs_t1e","MAR11649"
"MLTHFte3",3.36163666031883,4.36103237106904,1.28903148341353,"MLTHFte3","MAR11800"
"1A25DHVITD3te",0.000386697892271663,0.000386697892271663,0.000386697892271663,"1A25DHVITD3te","MAR11815"
"13_CIS_RETNte",-0.00180121120379098,-0.0016964126025416,-0.00211370086842138,"13_CIS_RETNte","MAR11894"
"EX_13_cis_retn[e]",-0.00180121120379098,-0.0016964126025416,-0.00211370086842138,"EX_13_cis_retn[e]","MAR11895"
"CE1617te",-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,"CE1617te","MAR11896"
"EX_CE1617[e]",-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,"EX_CE1617[e]","MAR11897"
"EX_sphings[e]",2.50777773958583,2.5077907286341,2.50769201739712,"EX_sphings[e]","MAR11947"
"EX_mlthf[e]",-3.36163666031883,-4.36103237106904,-1.28903148341353,"EX_mlthf[e]","MAR11953"
"SPHGNte",0.000694058575669845,0.000717856550091686,0.000387822014051522,"SPHGNte","MAR11958"
"EX_sphgn[e]",-0.000694058575669845,-0.000717856550091686,-0.000387822014051522,"EX_sphgn[e]","MAR11959"
"EX_1a25dhvitd3[e]",-0.000386697892271663,-0.000386697892271663,-0.000386697892271663,"EX_1a25dhvitd3[e]","MAR11965"
"FDPte",-0.169994326272652,-0.169158615181895,-0.170287901418429,"FDPte","MAR11973"
"EX_fdp[e]",-0.169994326272652,-0.169158615181895,-0.170287901418429,"EX_fdp[e]","MAR11974"
"CRMte",2.74526719149695,2.75499903460353,2.73828903589969,"CRMte","MAR12040"
"EX_gluside_hs[e]",-0.0155299668039677,-0.00580030381949474,-0.0226429145854193,"EX_gluside_hs[e]","MAR12043"
"NEU22",0.0277069384951289,0.0282403411341879,0.025946022480766,"NEU22","MAR12067"
"NEU24",0.0277069384951289,0.0282403411341879,0.025946022480766,"NEU24","MAR12068"
"SPHMYLNtl2",0.000329801397773581,0.000316812349505253,0.000415523586483408,"SPHMYLNtl2","MAR12085"
"EX_pail_hs[e]",-0.286782950819672,-0.286782950819672,-0.286782950819672,"EX_pail_hs[e]","MAR12127"
"EX_h2co3[e]",0.000155639462150024,0.00899447776080906,0.000111514771746235,"EX_h2co3[e]","MAR13066"
"CYOOm3i",0.0126292053385518,0.00950031115636423,0.0128620468544241,"CYOOm3i","MAR13081"
"HMR_10023",18.7353629976581,18.7353629976581,18.7353629976581,"HMR_10023",NA
"HMR_10024",18.7353629976581,18.7353629976581,18.7353629976581,"HMR_10024",NA
"HMR_10027",0.0277069384951289,0.0282403411341878,0.0259460224807661,"HMR_10027",NA
"HMR_10046",0.253713477290751,0.253726466339019,0.253627755102041,"HMR_10046",NA
"HMR_10047",0.253713477290751,0.253726466339019,0.253627755102041,"HMR_10047",NA
"HMR_10049",-0.00113278257251952,-0.000729786324854579,-0.00434401671354798,"HMR_10049",NA
"HMR_10062",100,100,100,"HMR_10062",NA
"HMR_10063",4.14426229508197,4.14426229508197,4.14426229508197,"HMR_10063",NA
"HMR_10064",9.05854800936768,9.05854800936768,9.05854800936768,"HMR_10064",NA
"HMR_10065",0.0224824355971897,0.0224824355971897,0.0224824355971897,"HMR_10065",NA
"biomass_human",18.7353629976581,18.7353629976581,18.7353629976581,"biomass_human",NA
